,experiment,iter,noise_lvl,num_neurons_updated,patterns_imprinted(m),avg_recall_ratio,avg_hamming,avg_resemblance,avg_steps
192,0.0,9.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.4615384615384615
193,0.0,9.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
194,0.0,9.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.4666666666666666
195,0.0,9.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.4375
196,0.0,9.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.5294117647058822
197,0.0,9.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.5
198,0.0,9.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
199,0.0,9.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.45
200,1.0,0.0,0.0,0.2,1.0,1.0,0.0,100.0,1.0
201,1.0,0.0,0.0,0.2,2.0,1.0,0.0,100.0,1.0
202,1.0,0.0,0.0,0.2,3.0,1.0,0.0,100.0,1.0
203,1.0,0.0,0.0,0.2,4.0,1.0,4.25,99.12190082644629,1.75
204,1.0,0.0,0.0,0.2,5.0,1.0,4.4,99.0909090909091,2.0
205,1.0,0.0,0.0,0.2,6.0,1.0,4.0,99.17355371900824,2.0
206,1.0,0.0,0.0,0.2,7.0,1.0,6.142857142857143,98.73081463990555,2.142857142857143
207,1.0,0.0,0.0,0.2,8.0,1.0,5.875,98.78615702479338,2.25
208,1.0,0.0,0.0,0.2,9.0,0.8888888888888888,7.333333333333333,98.48484848484847,2.111111111111111
209,1.0,0.0,0.0,0.2,10.0,0.9,8.6,98.22314049586777,2.1
210,1.0,0.0,0.0,0.2,11.0,0.9090909090909091,8.909090909090908,98.15927873779115,2.272727272727273
211,1.0,0.0,0.0,0.2,12.0,0.9166666666666666,9.083333333333334,98.12327823691459,2.25
212,1.0,0.0,0.0,0.2,13.0,1.0,10.076923076923077,97.91799109980929,2.230769230769231
213,1.0,0.0,0.0,0.2,14.0,1.0,11.0,97.72727272727272,2.357142857142857
214,1.0,0.0,0.0,0.2,15.0,1.0,10.466666666666667,97.83746556473828,2.1333333333333333
215,1.0,0.0,0.0,0.2,16.0,1.0,10.8125,97.76601239669421,2.3125
216,1.0,0.0,0.0,0.2,17.0,0.9411764705882353,12.058823529411764,97.50850753524549,2.2941176470588234
217,1.0,0.0,0.0,0.2,18.0,0.9444444444444444,11.833333333333334,97.55509641873277,2.5
218,1.0,0.0,0.0,0.2,19.0,0.9473684210526315,11.842105263157896,97.55328403653763,2.3157894736842106
219,1.0,0.0,0.0,0.2,20.0,0.95,11.75,97.57231404958677,2.2
220,1.0,1.0,0.0,0.2,1.0,1.0,0.0,100.0,1.0
221,1.0,1.0,0.0,0.2,2.0,1.0,0.0,100.0,1.0
222,1.0,1.0,0.0,0.2,3.0,1.0,0.0,100.0,1.0
223,1.0,1.0,0.0,0.2,4.0,1.0,4.25,99.12190082644629,1.75
224,1.0,1.0,0.0,0.2,5.0,1.0,4.4,99.0909090909091,2.0
225,1.0,1.0,0.0,0.2,6.0,1.0,4.0,99.17355371900824,2.0
226,1.0,1.0,0.0,0.2,7.0,1.0,6.142857142857143,98.73081463990555,2.142857142857143
227,1.0,1.0,0.0,0.2,8.0,1.0,5.875,98.78615702479338,2.25
228,1.0,1.0,0.0,0.2,9.0,0.8888888888888888,7.333333333333333,98.48484848484847,2.111111111111111
229,1.0,1.0,0.0,0.2,10.0,0.9,8.6,98.22314049586777,2.1
230,1.0,1.0,0.0,0.2,11.0,0.9090909090909091,8.909090909090908,98.15927873779115,2.272727272727273
